AttendanceID,StudentID,LessonID,Date,LessonName,StartTime,Status,Attended,ArrivalTime,Notes
37-309,37,309,2026-01-22,PE,13:45,Absent,False,,
37-311,37,311,2026-01-22,Music,14:30,Present,True,,
37-325,37,325,2026-01-23,Phonics,09:00,Authorised Absence,False,,Dental appointment
37-327,37,327,2026-01-23,Maths,10:00,Present,True,,
37-329,37,329,2026-01-23,English,11:00,Present,True,,
37-331,37,331,2026-01-23,Science,13:00,Present,True,,
37-333,37,333,2026-01-23,PE,13:45,Present,True,,
37-335,37,335,2026-01-23,Music,14:30,Present,True,,
37-349,37,349,2026-01-26,Phonics,09:00,Authorised Absence,False,,Medical appointment
37-351,37,351,2026-01-26,Maths,10:00,Late,True,10:14,
37-353,37,353,2026-01-26,English,11:00,Absent,False,,
37-355,37,355,2026-01-26,Science,13:00,Late,True,13:07,
37-357,37,357,2026-01-26,PE,13:45,Present,True,,
37-359,37,359,2026-01-26,Music,14:30,Present,True,,
37-373,37,373,2026-01-27,Phonics,09:00,Present,True,,
37-375,37,375,2026-01-27,Maths,10:00,Authorised Absence,False,,Doctor visit
37-377,37,377,2026-01-27,English,11:00,Present,True,,
37-379,37,379,2026-01-27,Science,13:00,Authorised Absence,False,,Medical appointment
37-381,37,381,2026-01-27,PE,13:45,Present,True,,
37-383,37,383,2026-01-27,Music,14:30,Present,True,,
37-397,37,397,2026-01-28,Phonics,09:00,Present,True,,
37-399,37,399,2026-01-28,Maths,10:00,Late,True,10:04,
37-401,37,401,2026-01-28,English,11:00,Present,True,,
37-403,37,403,2026-01-28,Science,13:00,Present,True,,
37-405,37,405,2026-01-28,PE,13:45,Present,True,,
37-407,37,407,2026-01-28,Music,14:30,Present,True,,
37-421,37,421,2026-01-29,Phonics,09:00,Authorised Absence,False,,Doctor visit
37-423,37,423,2026-01-29,Maths,10:00,Present,True,,
37-425,37,425,2026-01-29,English,11:00,Present,True,,
37-427,37,427,2026-01-29,Science,13:00,Authorised Absence,False,,Family commitment
37-429,37,429,2026-01-29,PE,13:45,Present,True,,
37-431,37,431,2026-01-29,Music,14:30,Present,True,,
37-445,37,445,2026-01-30,Phonics,09:00,Absent,False,,
37-447,37,447,2026-01-30,Maths,10:00,Present,True,,
37-449,37,449,2026-01-30,English,11:00,Present,True,,
37-451,37,451,2026-01-30,Science,13:00,Present,True,,
37-453,37,453,2026-01-30,PE,13:45,Authorised Absence,False,,Family commitment
37-455,37,455,2026-01-30,Music,14:30,Present,True,,
37-469,37,469,2026-02-02,Phonics,09:00,Present,True,,
37-471,37,471,2026-02-02,Maths,10:00,Present,True,,
37-473,37,473,2026-02-02,English,11:00,Present,True,,
37-475,37,475,2026-02-02,Science,13:00,Present,True,,
37-477,37,477,2026-02-02,PE,13:45,Present,True,,
37-479,37,479,2026-02-02,Music,14:30,Present,True,,
37-493,37,493,2026-02-03,Phonics,09:00,Present,True,,
37-495,37,495,2026-02-03,Maths,10:00,Present,True,,
37-497,37,497,2026-02-03,English,11:00,Present,True,,
37-499,37,499,2026-02-03,Science,13:00,Present,True,,
37-501,37,501,2026-02-03,PE,13:45,Present,True,,
37-503,37,503,2026-02-03,Music,14:30,Present,True,,
37-517,37,517,2026-02-04,Phonics,09:00,Present,True,,
37-519,37,519,2026-02-04,Maths,10:00,Present,True,,
37-521,37,521,2026-02-04,English,11:00,Present,True,,
37-523,37,523,2026-02-04,Science,13:00,Authorised Absence,False,,Medical appointment
37-525,37,525,2026-02-04,PE,13:45,Absent,False,,
37-527,37,527,2026-02-04,Music,14:30,Present,True,,
37-541,37,541,2026-02-05,Phonics,09:00,Late,True,09:07,
37-543,37,543,2026-02-05,Maths,10:00,Absent,False,,
37-545,37,545,2026-02-05,English,11:00,Present,True,,
37-547,37,547,2026-02-05,Science,13:00,Present,True,,
37-549,37,549,2026-02-05,PE,13:45,Present,True,,
37-551,37,551,2026-02-05,Music,14:30,Authorised Absence,False,,Dental appointment
37-565,37,565,2026-02-06,Phonics,09:00,Late,True,09:09,
37-567,37,567,2026-02-06,Maths,10:00,Present,True,,
37-569,37,569,2026-02-06,English,11:00,Present,True,,
37-571,37,571,2026-02-06,Science,13:00,Present,True,,
37-573,37,573,2026-02-06,PE,13:45,Present,True,,
37-575,37,575,2026-02-06,Music,14:30,Absent,False,,
37-589,37,589,2026-02-09,Phonics,09:00,Present,True,,
37-591,37,591,2026-02-09,Maths,10:00,Authorised Absence,False,,Doctor visit
37-593,37,593,2026-02-09,English,11:00,Present,True,,
37-595,37,595,2026-02-09,Science,13:00,Absent,False,,
37-597,37,597,2026-02-09,PE,13:45,Present,True,,
37-599,37,599,2026-02-09,Music,14:30,Late,True,14:32,
37-613,37,613,2026-02-10,Phonics,09:00,Present,True,,
37-615,37,615,2026-02-10,Maths,10:00,Present,True,,
37-617,37,617,2026-02-10,English,11:00,Absent,False,,
37-619,37,619,2026-02-10,Science,13:00,Present,True,,
37-621,37,621,2026-02-10,PE,13:45,Present,True,,
37-623,37,623,2026-02-10,Music,14:30,Present,True,,
37-637,37,637,2026-02-11,Phonics,09:00,Present,True,,
37-639,37,639,2026-02-11,Maths,10:00,Late,True,10:05,
37-641,37,641,2026-02-11,English,11:00,Present,True,,
37-643,37,643,2026-02-11,Science,13:00,Present,True,,
37-645,37,645,2026-02-11,PE,13:45,Present,True,,
37-647,37,647,2026-02-11,Music,14:30,Authorised Absence,False,,Dental appointment
37-661,37,661,2026-02-12,Phonics,09:00,Present,True,,
37-663,37,663,2026-02-12,Maths,10:00,Late,True,10:14,
37-665,37,665,2026-02-12,English,11:00,Present,True,,
37-667,37,667,2026-02-12,Science,13:00,Present,True,,
37-669,37,669,2026-02-12,PE,13:45,Present,True,,
37-671,37,671,2026-02-12,Music,14:30,Authorised Absence,False,,Family commitment
37-685,37,685,2026-02-13,Phonics,09:00,Late,True,09:14,
37-687,37,687,2026-02-13,Maths,10:00,Present,True,,
37-689,37,689,2026-02-13,English,11:00,Late,True,11:09,
37-691,37,691,2026-02-13,Science,13:00,Present,True,,
37-693,37,693,2026-02-13,PE,13:45,Present,True,,
37-695,37,695,2026-02-13,Music,14:30,Authorised Absence,False,,Medical appointment
37-709,37,709,2026-02-16,Phonics,09:00,Authorised Absence,False,,Medical appointment
37-711,37,711,2026-02-16,Maths,10:00,Present,True,,
37-713,37,713,2026-02-16,English,11:00,Present,True,,
37-715,37,715,2026-02-16,Science,13:00,Present,True,,
37-717,37,717,2026-02-16,PE,13:45,Absent,False,,
37-719,37,719,2026-02-16,Music,14:30,Late,True,14:45,
38-13,38,13,2026-01-06,Phonics,09:00,Present,True,,
38-15,38,15,2026-01-06,Maths,10:00,Present,True,,
38-17,38,17,2026-01-06,English,11:00,Present,True,,
38-19,38,19,2026-01-06,Science,13:00,Authorised Absence,False,,Medical appointment
38-21,38,21,2026-01-06,PE,13:45,Present,True,,
38-23,38,23,2026-01-06,Music,14:30,Absent,False,,
38-37,38,37,2026-01-07,Phonics,09:00,Present,True,,
38-39,38,39,2026-01-07,Maths,10:00,Present,True,,
38-41,38,41,2026-01-07,English,11:00,Present,True,,
38-43,38,43,2026-01-07,Science,13:00,Present,True,,
38-45,38,45,2026-01-07,PE,13:45,Present,True,,
38-47,38,47,2026-01-07,Music,14:30,Present,True,,
38-61,38,61,2026-01-08,Phonics,09:00,Absent,False,,
38-63,38,63,2026-01-08,Maths,10:00,Absent,False,,
38-65,38,65,2026-01-08,English,11:00,Present,True,,
38-67,38,67,2026-01-08,Science,13:00,Absent,False,,
38-69,38,69,2026-01-08,PE,13:45,Present,True,,
38-71,38,71,2026-01-08,Music,14:30,Present,True,,
38-85,38,85,2026-01-09,Phonics,09:00,Authorised Absence,False,,Dental appointment
38-87,38,87,2026-01-09,Maths,10:00,Authorised Absence,False,,Dental appointment
38-89,38,89,2026-01-09,English,11:00,Present,True,,
38-91,38,91,2026-01-09,Science,13:00,Late,True,13:11,
38-93,38,93,2026-01-09,PE,13:45,Present,True,,
38-95,38,95,2026-01-09,Music,14:30,Authorised Absence,False,,Doctor visit
38-109,38,109,2026-01-12,Phonics,09:00,Present,True,,
38-111,38,111,2026-01-12,Maths,10:00,Present,True,,
38-113,38,113,2026-01-12,English,11:00,Present,True,,
38-115,38,115,2026-01-12,Science,13:00,Present,True,,
38-117,38,117,2026-01-12,PE,13:45,Present,True,,
38-119,38,119,2026-01-12,Music,14:30,Present,True,,
38-133,38,133,2026-01-13,Phonics,09:00,Present,True,,
38-135,38,135,2026-01-13,Maths,10:00,Present,True,,
38-137,38,137,2026-01-13,English,11:00,Present,True,,
38-139,38,139,2026-01-13,Science,13:00,Late,True,13:07,
38-141,38,141,2026-01-13,PE,13:45,Authorised Absence,False,,Dental appointment
38-143,38,143,2026-01-13,Music,14:30,Present,True,,
38-157,38,157,2026-01-14,Phonics,09:00,Present,True,,
38-159,38,159,2026-01-14,Maths,10:00,Present,True,,
38-161,38,161,2026-01-14,English,11:00,Present,True,,
38-163,38,163,2026-01-14,Science,13:00,Present,True,,
38-165,38,165,2026-01-14,PE,13:45,Present,True,,
38-167,38,167,2026-01-14,Music,14:30,Present,True,,
38-181,38,181,2026-01-15,Phonics,09:00,Absent,False,,
38-183,38,183,2026-01-15,Maths,10:00,Present,True,,
38-185,38,185,2026-01-15,English,11:00,Late,True,11:05,
38-187,38,187,2026-01-15,Science,13:00,Present,True,,
38-189,38,189,2026-01-15,PE,13:45,Present,True,,
38-191,38,191,2026-01-15,Music,14:30,Present,True,,
38-205,38,205,2026-01-16,Phonics,09:00,Authorised Absence,False,,Doctor visit
38-207,38,207,2026-01-16,Maths,10:00,Late,True,10:05,
38-209,38,209,2026-01-16,English,11:00,Late,True,11:01,
38-211,38,211,2026-01-16,Science,13:00,Present,True,,
38-213,38,213,2026-01-16,PE,13:45,Present,True,,
38-215,38,215,2026-01-16,Music,14:30,Present,True,,
38-229,38,229,2026-01-19,Phonics,09:00,Present,True,,
38-231,38,231,2026-01-19,Maths,10:00,Present,True,,
38-233,38,233,2026-01-19,English,11:00,Present,True,,
38-235,38,235,2026-01-19,Science,13:00,Present,True,,
38-237,38,237,2026-01-19,PE,13:45,Absent,False,,
38-239,38,239,2026-01-19,Music,14:30,Late,True,14:34,
38-253,38,253,2026-01-20,Phonics,09:00,Present,True,,
38-255,38,255,2026-01-20,Maths,10:00,Present,True,,
38-257,38,257,2026-01-20,English,11:00,Present,True,,
38-259,38,259,2026-01-20,Science,13:00,Late,True,13:04,
38-261,38,261,2026-01-20,PE,13:45,Authorised Absence,False,,Dental appointment
38-263,38,263,2026-01-20,Music,14:30,Late,True,14:44,
38-277,38,277,2026-01-21,Phonics,09:00,Late,True,09:10,
38-279,38,279,2026-01-21,Maths,10:00,Present,True,,
38-281,38,281,2026-01-21,English,11:00,Absent,False,,
38-283,38,283,2026-01-21,Science,13:00,Late,True,13:03,
38-285,38,285,2026-01-21,PE,13:45,Present,True,,
38-287,38,287,2026-01-21,Music,14:30,Authorised Absence,False,,Medical appointment
38-301,38,301,2026-01-22,Phonics,09:00,Authorised Absence,False,,Family commitment
38-303,38,303,2026-01-22,Maths,10:00,Present,True,,
38-305,38,305,2026-01-22,English,11:00,Present,True,,
38-307,38,307,2026-01-22,Science,13:00,Present,True,,
38-309,38,309,2026-01-22,PE,13:45,Authorised Absence,False,,Family commitment
38-311,38,311,2026-01-22,Music,14:30,Present,True,,
38-325,38,325,2026-01-23,Phonics,09:00,Authorised Absence,False,,Doctor visit
38-327,38,327,2026-01-23,Maths,10:00,Absent,False,,
38-329,38,329,2026-01-23,English,11:00,Present,True,,
38-331,38,331,2026-01-23,Science,13:00,Absent,False,,
38-333,38,333,2026-01-23,PE,13:45,Present,True,,
38-335,38,335,2026-01-23,Music,14:30,Present,True,,
38-349,38,349,2026-01-26,Phonics,09:00,Late,True,09:01,
38-351,38,351,2026-01-26,Maths,10:00,Present,True,,
38-353,38,353,2026-01-26,English,11:00,Late,True,11:01,
38-355,38,355,2026-01-26,Science,13:00,Present,True,,
38-357,38,357,2026-01-26,PE,13:45,Present,True,,
38-359,38,359,2026-01-26,Music,14:30,Present,True,,
38-373,38,373,2026-01-27,Phonics,09:00,Present,True,,
38-375,38,375,2026-01-27,Maths,10:00,Authorised Absence,False,,Family commitment
38-377,38,377,2026-01-27,English,11:00,Late,True,11:01,
38-379,38,379,2026-01-27,Science,13:00,Present,True,,
38-381,38,381,2026-01-27,PE,13:45,Present,True,,
38-383,38,383,2026-01-27,Music,14:30,Present,True,,
38-397,38,397,2026-01-28,Phonics,09:00,Present,True,,
38-399,38,399,2026-01-28,Maths,10:00,Present,True,,
38-401,38,401,2026-01-28,English,11:00,Present,True,,
38-403,38,403,2026-01-28,Science,13:00,Present,True,,
38-405,38,405,2026-01-28,PE,13:45,Present,True,,
38-407,38,407,2026-01-28,Music,14:30,Late,True,14:44,
38-421,38,421,2026-01-29,Phonics,09:00,Present,True,,
38-423,38,423,2026-01-29,Maths,10:00,Present,True,,
38-425,38,425,2026-01-29,English,11:00,Present,True,,
38-427,38,427,2026-01-29,Science,13:00,Present,True,,
38-429,38,429,2026-01-29,PE,13:45,Present,True,,
38-431,38,431,2026-01-29,Music,14:30,Present,True,,
38-445,38,445,2026-01-30,Phonics,09:00,Present,True,,
38-447,38,447,2026-01-30,Maths,10:00,Present,True,,
38-449,38,449,2026-01-30,English,11:00,Present,True,,
38-451,38,451,2026-01-30,Science,13:00,Present,True,,
38-453,38,453,2026-01-30,PE,13:45,Absent,False,,
38-455,38,455,2026-01-30,Music,14:30,Present,True,,
38-469,38,469,2026-02-02,Phonics,09:00,Late,True,09:15,
38-471,38,471,2026-02-02,Maths,10:00,Present,True,,
38-473,38,473,2026-02-02,English,11:00,Present,True,,
38-475,38,475,2026-02-02,Science,13:00,Authorised Absence,False,,Family commitment
38-477,38,477,2026-02-02,PE,13:45,Late,True,13:58,
38-479,38,479,2026-02-02,Music,14:30,Late,True,14:41,
38-493,38,493,2026-02-03,Phonics,09:00,Present,True,,
38-495,38,495,2026-02-03,Maths,10:00,Present,True,,
38-497,38,497,2026-02-03,English,11:00,Absent,False,,
38-499,38,499,2026-02-03,Science,13:00,Present,True,,
38-501,38,501,2026-02-03,PE,13:45,Present,True,,
38-503,38,503,2026-02-03,Music,14:30,Present,True,,
38-517,38,517,2026-02-04,Phonics,09:00,Present,True,,
38-519,38,519,2026-02-04,Maths,10:00,Present,True,,
38-521,38,521,2026-02-04,English,11:00,Present,True,,
38-523,38,523,2026-02-04,Science,13:00,Present,True,,
38-525,38,525,2026-02-04,PE,13:45,Absent,False,,
38-527,38,527,2026-02-04,Music,14:30,Late,True,14:36,
38-541,38,541,2026-02-05,Phonics,09:00,Absent,False,,
38-543,38,543,2026-02-05,Maths,10:00,Present,True,,
38-545,38,545,2026-02-05,English,11:00,Present,True,,
38-547,38,547,2026-02-05,Science,13:00,Present,True,,
38-549,38,549,2026-02-05,PE,13:45,Present,True,,
38-551,38,551,2026-02-05,Music,14:30,Present,True,,
38-565,38,565,2026-02-06,Phonics,09:00,Present,True,,
38-567,38,567,2026-02-06,Maths,10:00,Late,True,10:04,
38-569,38,569,2026-02-06,English,11:00,Present,True,,
38-571,38,571,2026-02-06,Science,13:00,Present,True,,
38-573,38,573,2026-02-06,PE,13:45,Present,True,,
38-575,38,575,2026-02-06,Music,14:30,Present,True,,
38-589,38,589,2026-02-09,Phonics,09:00,Authorised Absence,False,,Family commitment
38-591,38,591,2026-02-09,Maths,10:00,Present,True,,
38-593,38,593,2026-02-09,English,11:00,Authorised Absence,False,,Medical appointment
38-595,38,595,2026-02-09,Science,13:00,Present,True,,
38-597,38,597,2026-02-09,PE,13:45,Present,True,,
38-599,38,599,2026-02-09,Music,14:30,Absent,False,,
38-613,38,613,2026-02-10,Phonics,09:00,Present,True,,
38-615,38,615,2026-02-10,Maths,10:00,Late,True,10:08,
38-617,38,617,2026-02-10,English,11:00,Present,True,,
38-619,38,619,2026-02-10,Science,13:00,Authorised Absence,False,,Family commitment
38-621,38,621,2026-02-10,PE,13:45,Late,True,13:57,
38-623,38,623,2026-02-10,Music,14:30,Late,True,14:39,
38-637,38,637,2026-02-11,Phonics,09:00,Authorised Absence,False,,Dental appointment
38-639,38,639,2026-02-11,Maths,10:00,Authorised Absence,False,,Doctor visit
38-641,38,641,2026-02-11,English,11:00,Absent,False,,
38-643,38,643,2026-02-11,Science,13:00,Present,True,,
38-645,38,645,2026-02-11,PE,13:45,Present,True,,
38-647,38,647,2026-02-11,Music,14:30,Present,True,,
38-661,38,661,2026-02-12,Phonics,09:00,Present,True,,
38-663,38,663,2026-02-12,Maths,10:00,Authorised Absence,False,,Family commitment
38-665,38,665,2026-02-12,English,11:00,Absent,False,,
38-667,38,667,2026-02-12,Science,13:00,Present,True,,
38-669,38,669,2026-02-12,PE,13:45,Present,True,,
38-671,38,671,2026-02-12,Music,14:30,Absent,False,,
38-685,38,685,2026-02-13,Phonics,09:00,Absent,False,,
38-687,38,687,2026-02-13,Maths,10:00,Present,True,,
38-689,38,689,2026-02-13,English,11:00,Late,True,11:05,
38-691,38,691,2026-02-13,Science,13:00,Present,True,,
38-693,38,693,2026-02-13,PE,13:45,Present,True,,
38-695,38,695,2026-02-13,Music,14:30,Present,True,,
38-709,38,709,2026-02-16,Phonics,09:00,Present,True,,
38-711,38,711,2026-02-16,Maths,10:00,Present,True,,
38-713,38,713,2026-02-16,English,11:00,Authorised Absence,False,,Doctor visit
38-715,38,715,2026-02-16,Science,13:00,Present,True,,
38-717,38,717,2026-02-16,PE,13:45,Present,True,,
38-719,38,719,2026-02-16,Music,14:30,Authorised Absence,False,,Doctor visit
39-13,39,13,2026-01-06,Phonics,09:00,Absent,False,,
39-15,39,15,2026-01-06,Maths,10:00,Authorised Absence,False,,Dental appointment
39-17,39,17,2026-01-06,English,11:00,Absent,False,,
39-19,39,19,2026-01-06,Science,13:00,Absent,False,,
39-21,39,21,2026-01-06,PE,13:45,Late,True,13:58,
39-23,39,23,2026-01-06,Music,14:30,Authorised Absence,False,,Doctor visit
39-37,39,37,2026-01-07,Phonics,09:00,Present,True,,
39-39,39,39,2026-01-07,Maths,10:00,Absent,False,,
39-41,39,41,2026-01-07,English,11:00,Present,True,,
39-43,39,43,2026-01-07,Science,13:00,Present,True,,
39-45,39,45,2026-01-07,PE,13:45,Authorised Absence,False,,Family commitment
39-47,39,47,2026-01-07,Music,14:30,Present,True,,
39-61,39,61,2026-01-08,Phonics,09:00,Present,True,,
39-63,39,63,2026-01-08,Maths,10:00,Late,True,10:15,
39-65,39,65,2026-01-08,English,11:00,Present,True,,
39-67,39,67,2026-01-08,Science,13:00,Present,True,,
39-69,39,69,2026-01-08,PE,13:45,Present,True,,
39-71,39,71,2026-01-08,Music,14:30,Present,True,,
39-85,39,85,2026-01-09,Phonics,09:00,Present,True,,
39-87,39,87,2026-01-09,Maths,10:00,Present,True,,
39-89,39,89,2026-01-09,English,11:00,Present,True,,
39-91,39,91,2026-01-09,Science,13:00,Present,True,,
39-93,39,93,2026-01-09,PE,13:45,Present,True,,
39-95,39,95,2026-01-09,Music,14:30,Present,True,,
39-109,39,109,2026-01-12,Phonics,09:00,Present,True,,
39-111,39,111,2026-01-12,Maths,10:00,Late,True,10:01,
39-113,39,113,2026-01-12,English,11:00,Present,True,,
39-115,39,115,2026-01-12,Science,13:00,Present,True,,
39-117,39,117,2026-01-12,PE,13:45,Late,True,13:49,
39-119,39,119,2026-01-12,Music,14:30,Late,True,14:35,
39-133,39,133,2026-01-13,Phonics,09:00,Present,True,,
39-135,39,135,2026-01-13,Maths,10:00,Present,True,,
39-137,39,137,2026-01-13,English,11:00,Present,True,,
39-139,39,139,2026-01-13,Science,13:00,Present,True,,
39-141,39,141,2026-01-13,PE,13:45,Present,True,,
39-143,39,143,2026-01-13,Music,14:30,Present,True,,
39-157,39,157,2026-01-14,Phonics,09:00,Present,True,,
39-159,39,159,2026-01-14,Maths,10:00,Present,True,,
39-161,39,161,2026-01-14,English,11:00,Present,True,,
39-163,39,163,2026-01-14,Science,13:00,Late,True,13:13,
39-165,39,165,2026-01-14,PE,13:45,Absent,False,,
39-167,39,167,2026-01-14,Music,14:30,Absent,False,,
39-181,39,181,2026-01-15,Phonics,09:00,Present,True,,
39-183,39,183,2026-01-15,Maths,10:00,Authorised Absence,False,,Family commitment
39-185,39,185,2026-01-15,English,11:00,Absent,False,,
39-187,39,187,2026-01-15,Science,13:00,Present,True,,
39-189,39,189,2026-01-15,PE,13:45,Present,True,,
39-191,39,191,2026-01-15,Music,14:30,Present,True,,
39-205,39,205,2026-01-16,Phonics,09:00,Authorised Absence,False,,Family commitment
39-207,39,207,2026-01-16,Maths,10:00,Present,True,,
39-209,39,209,2026-01-16,English,11:00,Present,True,,
39-211,39,211,2026-01-16,Science,13:00,Authorised Absence,False,,Dental appointment
39-213,39,213,2026-01-16,PE,13:45,Late,True,13:58,
39-215,39,215,2026-01-16,Music,14:30,Present,True,,
39-229,39,229,2026-01-19,Phonics,09:00,Late,True,09:14,
39-231,39,231,2026-01-19,Maths,10:00,Present,True,,
39-233,39,233,2026-01-19,English,11:00,Absent,False,,
39-235,39,235,2026-01-19,Science,13:00,Absent,False,,
39-237,39,237,2026-01-19,PE,13:45,Present,True,,
39-239,39,239,2026-01-19,Music,14:30,Authorised Absence,False,,Dental appointment
39-253,39,253,2026-01-20,Phonics,09:00,Present,True,,
39-255,39,255,2026-01-20,Maths,10:00,Present,True,,
39-257,39,257,2026-01-20,English,11:00,Late,True,11:03,
39-259,39,259,2026-01-20,Science,13:00,Present,True,,
39-261,39,261,2026-01-20,PE,13:45,Present,True,,
39-263,39,263,2026-01-20,Music,14:30,Present,True,,
39-277,39,277,2026-01-21,Phonics,09:00,Authorised Absence,False,,Doctor visit
39-279,39,279,2026-01-21,Maths,10:00,Late,True,10:04,
39-281,39,281,2026-01-21,English,11:00,Absent,False,,
39-283,39,283,2026-01-21,Science,13:00,Absent,False,,
39-285,39,285,2026-01-21,PE,13:45,Absent,False,,
39-287,39,287,2026-01-21,Music,14:30,Present,True,,
39-301,39,301,2026-01-22,Phonics,09:00,Present,True,,
